numbers,stimuli,correctanswer,correctanswer2,condition,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key,accuracy,RTs,participant,gender,age,handedness,frameRate,expName,date
1,lawyer_1.png,g,a,t,1,1,9,0,g,1,0.4843149073,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
4,lawyer_4.png,a,g,t,2,2,18,3,a,1,0.4843152736,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
7,lawyer_7.png,g,a,t,2,2,18,5,a,1,0.4843152736,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
4,lawyer_4.png,a,g,t,3,7,31,3,g,1,0.4843171064,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
6,lawyer_6.png,a,g,t,0,0,0,4,g,1,0.4843171064,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
1,lawyer_1.png,g,a,t,3,0,24,0,g,1,0.4843178396,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
3,lawyer_3.png,g,a,t,0,3,3,2,a,1,0.4843182061,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
4,lawyer_4.png,a,g,t,0,6,6,3,g,1,0.4843193059,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
8,lawyer_8.png,a,g,t,4,1,33,6,g,1,0.4843204054,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
2,lawyer_2.png,a,g,t,1,0,8,1,a,1,0.4843207721,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
2,lawyer_2.png,a,g,t,3,3,27,1,g,1,0.4843218718,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
3,lawyer_3.png,g,a,t,4,5,37,2,a,1,0.4843222382,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
1,lawyer_1.png,g,a,t,2,0,16,0,g,1,0.4843226047,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
6,lawyer_6.png,a,g,t,3,5,29,4,g,1,0.4843229712,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
9,lawyer_9.png,g,a,t,1,1,9,7,g,1,0.4843233381,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
6,lawyer_6.png,a,g,t,2,3,19,4,g,1,0.4843237046,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,lawyer_2.png,a,g,t,3,4,28,1,g,1,0.4843244378,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
7,lawyer_7.png,g,a,t,0,1,1,5,a,1,0.484325537,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
7,lawyer_7.png,g,a,t,2,0,16,5,g,1,0.484325537,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
3,lawyer_3.png,g,a,t,4,3,35,2,g,1,0.4843255375,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
6,lawyer_6.png,a,g,t,2,6,22,4,a,1,0.4843259039,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
8,lawyer_8.png,a,g,t,2,6,22,6,a,1,0.4843299359,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
9,lawyer_9.png,g,a,t,1,1,9,7,a,1,0.4843332353,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
3,lawyer_3.png,g,a,t,0,3,3,2,a,1,0.4843343347,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
6,lawyer_6.png,a,g,t,3,6,30,4,a,1,0.484335801,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
4,lawyer_4.png,a,g,t,4,5,37,3,a,1,0.4843358011,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
8,lawyer_8.png,a,g,t,1,6,14,6,g,1,0.4843361676,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
9,lawyer_9.png,g,a,t,1,1,9,7,g,1,0.4843361676,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
4,lawyer_4.png,a,g,t,4,3,35,3,g,1,0.4843365343,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
1,lawyer_1.png,g,a,t,2,4,20,0,g,1,0.4843387335,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
3,lawyer_3.png,g,a,t,1,1,9,2,g,1,0.4843387336,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
6,lawyer_6.png,a,g,t,2,6,22,4,a,1,0.4843394668,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
2,lawyer_2.png,a,g,t,3,6,30,1,g,1,0.484339833,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
4,lawyer_4.png,a,g,t,0,5,5,3,a,1,0.4843405662,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
8,lawyer_8.png,a,g,t,3,7,31,6,g,1,0.4843409329,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
1,lawyer_1.png,g,a,t,3,7,31,0,g,1,0.4843412994,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
6,lawyer_6.png,a,g,t,4,0,32,4,a,1,0.4843420326,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
7,lawyer_7.png,g,a,t,4,3,35,5,g,1,0.4843423991,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
2,lawyer_2.png,a,g,t,2,3,19,1,g,1,0.4843464312,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
9,lawyer_9.png,g,a,t,0,1,1,7,g,1,0.4843500967,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
6,lawyer_6.png,a,g,t,0,3,3,4,g,1,0.4843515632,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
3,lawyer_3.png,g,a,t,1,0,8,2,a,1,0.4843515633,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
7,lawyer_7.png,g,a,t,2,0,16,5,a,1,0.4843526627,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
8,lawyer_8.png,a,g,t,2,0,16,6,g,1,0.4843541291,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
9,lawyer_9.png,g,a,t,4,6,38,7,g,1,0.4843566949,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
2,lawyer_2.png,a,g,t,4,7,39,1,a,1,0.4843577947,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
2,lawyer_2.png,a,g,t,1,2,10,1,g,1,0.4843618267,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
2,lawyer_2.png,a,g,t,4,2,34,1,a,1,0.4843621933,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
1,lawyer_1.png,g,a,t,1,4,12,0,a,1,0.4843629268,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,lawyer_2.png,a,g,t,2,0,16,1,g,1,0.4843636595,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
4,lawyer_4.png,a,g,t,1,2,10,3,a,1,0.4843654924,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
4,lawyer_4.png,a,g,t,0,6,6,3,g,1,0.4843676918,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
4,lawyer_4.png,a,g,t,3,0,24,3,g,1,0.484372457,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
8,lawyer_8.png,a,g,t,4,3,35,6,g,1,0.4843728235,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
2,lawyer_2.png,a,g,t,2,0,16,1,g,1,0.4843750229,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
8,lawyer_8.png,a,g,t,3,4,28,6,g,1,0.4843812543,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
1,lawyer_1.png,g,a,t,1,7,15,0,g,1,0.4843819875,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
4,lawyer_4.png,a,g,t,4,2,34,3,g,1,0.4843830873,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
3,lawyer_3.png,g,a,t,1,5,13,2,g,1,0.4843922512,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
9,lawyer_9.png,g,a,t,2,3,19,7,a,1,0.4843944507,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
2,lawyer_2.png,a,g,t,3,0,24,1,a,1,0.4844006819,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
6,lawyer_6.png,a,g,t,0,4,4,4,a,1,0.4844032479,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
1,lawyer_1.png,g,a,t,3,6,30,0,g,1,0.4844098461,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
9,lawyer_9.png,g,a,t,3,2,26,7,g,1,0.4844138783,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
9,lawyer_9.png,g,a,t,4,4,36,7,g,1,0.484447602,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
9,lawyer_9.png,g,a,t,0,5,5,7,g,1,0.4844549329,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
6,lawyer_6.png,a,g,t,4,1,33,4,g,1,0.4844626305,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
2,lawyer_2.png,a,g,t,2,5,21,1,g,1,0.4844648298,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
8,lawyer_8.png,a,g,t,0,2,2,6,g,1,0.4845330103,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
8,lawyer_8.png,a,g,t,1,3,11,6,g,1,0.4847375506,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
8,lawyer_8.png,a,g,t,2,4,20,6,g,1,0.4849054348,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
4,lawyer_4.png,a,g,t,2,1,17,3,g,1,0.4849959752,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
8,lawyer_8.png,a,g,t,0,6,6,6,a,1,0.4998504436,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
7,lawyer_7.png,g,a,t,2,3,19,5,a,1,0.5000626817,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
6,lawyer_6.png,a,g,t,0,6,6,4,g,1,0.500107035,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
1,lawyer_1.png,g,a,t,0,2,2,0,g,1,0.5001444245,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
7,lawyer_7.png,g,a,t,4,7,39,5,g,1,0.5001484568,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
7,lawyer_7.png,g,a,t,1,7,15,5,g,1,0.5001836466,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
1,lawyer_1.png,g,a,t,2,5,21,0,a,1,0.500208206,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
9,lawyer_9.png,g,a,t,2,3,19,7,a,1,0.5002137045,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
6,lawyer_6.png,a,g,t,2,2,18,4,g,1,0.5002378975,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
6,lawyer_6.png,a,g,t,2,3,19,4,a,1,0.5002386305,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
2,lawyer_2.png,a,g,t,0,7,7,1,a,1,0.5002408298,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
4,lawyer_4.png,a,g,t,2,1,17,3,a,1,0.5002551256,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
6,lawyer_6.png,a,g,t,4,6,38,4,a,1,0.5002591577,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
8,lawyer_8.png,a,g,t,1,1,9,6,g,1,0.5002712542,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,1,1,9,5,a,1,0.5002727206,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
2,lawyer_2.png,a,g,t,3,5,29,1,g,1,0.5002782189,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
4,lawyer_4.png,a,g,t,0,7,7,3,a,1,0.5002789521,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
6,lawyer_6.png,a,g,t,3,7,31,4,g,1,0.5002899487,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
9,lawyer_9.png,g,a,t,3,4,28,7,g,1,0.5003401675,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
9,lawyer_9.png,g,a,t,3,0,24,7,g,1,0.5004211771,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
3,lawyer_3.png,g,a,t,2,6,22,2,g,1,0.5004314409,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
7,lawyer_7.png,g,a,t,3,1,25,5,g,1,0.5004549007,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
3,lawyer_3.png,g,a,t,0,0,0,2,g,1,0.5004691965,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
9,lawyer_9.png,g,a,t,3,2,26,7,a,1,0.5005040197,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
7,lawyer_7.png,g,a,t,2,5,21,5,a,1,0.5005109843,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
6,lawyer_6.png,a,g,t,2,4,20,4,g,1,0.5005707336,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
3,lawyer_3.png,g,a,t,1,3,11,2,a,1,0.5005835631,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
3,lawyer_3.png,g,a,t,3,7,31,2,g,1,0.5006447787,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
6,lawyer_6.png,a,g,t,1,4,12,4,g,1,0.5006818011,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
3,lawyer_3.png,g,a,t,1,0,8,2,g,1,0.5007591454,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
7,lawyer_7.png,g,a,t,0,6,6,5,a,1,0.5007749074,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
9,lawyer_9.png,g,a,t,4,2,34,7,a,1,0.5008144958,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
1,lawyer_1.png,g,a,t,3,4,28,0,g,1,0.50082256,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
7,lawyer_7.png,g,a,t,4,3,35,5,a,1,0.5008368562,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
4,lawyer_4.png,a,g,t,2,0,16,3,a,1,0.5008522514,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
2,lawyer_2.png,a,g,t,1,7,15,1,g,1,0.500852618,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
1,lawyer_1.png,g,a,t,0,6,6,0,a,1,0.5008551839,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
6,lawyer_6.png,a,g,t,1,5,13,4,g,1,0.5008621486,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
4,lawyer_4.png,a,g,t,4,3,35,3,g,1,0.5008749783,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
2,lawyer_2.png,a,g,t,2,3,19,1,a,1,0.500876811,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
9,lawyer_9.png,g,a,t,4,6,38,7,a,1,0.5008790104,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
1,lawyer_1.png,g,a,t,4,0,32,0,a,1,0.5008845087,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
1,lawyer_1.png,g,a,t,4,4,36,0,a,1,0.5008907402,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
2,lawyer_2.png,a,g,t,0,5,5,1,a,1,0.5009076018,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
3,lawyer_3.png,g,a,t,3,0,24,2,a,1,0.5009087017,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
2,lawyer_2.png,a,g,t,0,2,2,1,g,1,0.5009127338,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
4,lawyer_4.png,a,g,t,3,7,31,3,g,1,0.500913467,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
7,lawyer_7.png,g,a,t,3,2,26,5,a,1,0.5009145667,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
7,lawyer_7.png,g,a,t,0,2,2,5,g,1,0.5009145667,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
8,lawyer_8.png,a,g,t,3,1,25,6,a,1,0.5009163995,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
1,lawyer_1.png,g,a,t,1,3,11,0,g,1,0.5009215313,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
1,lawyer_1.png,g,a,t,3,7,31,0,g,1,0.5009222645,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
8,lawyer_8.png,a,g,t,0,2,2,6,a,1,0.5009299621,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
7,lawyer_7.png,g,a,t,4,5,37,5,g,1,0.5009314284,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
3,lawyer_3.png,g,a,t,2,6,22,2,a,1,0.5009332611,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
6,lawyer_6.png,a,g,t,0,4,4,4,g,1,0.5009339943,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
4,lawyer_4.png,a,g,t,4,0,32,3,g,1,0.5009354604,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
9,lawyer_9.png,g,a,t,4,3,35,7,g,1,0.5009365601,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
2,lawyer_2.png,a,g,t,2,7,23,1,a,1,0.5009369268,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
3,lawyer_3.png,g,a,t,4,3,35,2,g,1,0.5009372933,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
2,lawyer_2.png,a,g,t,1,3,11,1,g,1,0.5009387597,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
2,lawyer_2.png,a,g,t,1,7,15,1,g,1,0.5009391261,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
7,lawyer_7.png,g,a,t,2,4,20,5,a,1,0.5009391262,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
3,lawyer_3.png,g,a,t,4,2,34,2,a,1,0.500940226,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
2,lawyer_2.png,a,g,t,0,5,5,1,g,1,0.5009420589,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
4,lawyer_4.png,a,g,t,0,6,6,3,a,1,0.5009431583,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
7,lawyer_7.png,g,a,t,2,2,18,5,a,1,0.500943525,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
4,lawyer_4.png,a,g,t,0,5,5,3,g,1,0.5009457241,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
7,lawyer_7.png,g,a,t,3,3,27,5,a,1,0.5009471904,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
9,lawyer_9.png,g,a,t,3,3,27,7,g,1,0.5009471904,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
8,lawyer_8.png,a,g,t,3,3,27,6,g,1,0.5009471904,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
2,lawyer_2.png,a,g,t,3,2,26,1,g,1,0.5009479236,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
4,lawyer_4.png,a,g,t,2,1,17,3,a,1,0.5009497562,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
3,lawyer_3.png,g,a,t,4,0,32,2,g,1,0.5009497565,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
1,lawyer_1.png,g,a,t,0,0,0,0,g,1,0.5009504894,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
1,lawyer_1.png,g,a,t,2,0,16,0,a,1,0.5009504895,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
3,lawyer_3.png,g,a,t,3,1,25,2,a,1,0.5009508561,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
4,lawyer_4.png,a,g,t,4,6,38,3,a,1,0.5009519556,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,4,6,38,5,g,1,0.5009523223,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
9,lawyer_9.png,g,a,t,3,3,27,7,g,1,0.5009523223,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
7,lawyer_7.png,g,a,t,3,0,24,5,a,1,0.500952689,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
6,lawyer_6.png,a,g,t,2,3,19,4,g,1,0.5009563547,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
6,lawyer_6.png,a,g,t,4,0,32,4,a,1,0.5009567211,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
1,lawyer_1.png,g,a,t,3,7,31,0,a,1,0.5009570876,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
9,lawyer_9.png,g,a,t,2,0,16,7,g,1,0.5009570876,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
1,lawyer_1.png,g,a,t,2,6,22,0,a,1,0.5009578208,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
3,lawyer_3.png,g,a,t,3,6,30,2,g,1,0.5009596534,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
8,lawyer_8.png,a,g,t,2,3,19,6,g,1,0.5009607531,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
7,lawyer_7.png,g,a,t,0,4,4,5,a,1,0.5009618527,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
4,lawyer_4.png,a,g,t,1,3,11,3,a,1,0.5009618527,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
8,lawyer_8.png,a,g,t,1,4,12,6,a,1,0.5009622194,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
6,lawyer_6.png,a,g,t,3,2,26,4,a,1,0.5009625859,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
6,lawyer_6.png,a,g,t,4,7,39,4,g,1,0.5009633191,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
9,lawyer_9.png,g,a,t,2,7,23,7,a,1,0.5009636856,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
2,lawyer_2.png,a,g,t,1,7,15,1,a,1,0.500964052,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
6,lawyer_6.png,a,g,t,1,6,14,4,g,1,0.5009644188,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
4,lawyer_4.png,a,g,t,1,3,11,3,g,1,0.5009658849,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
8,lawyer_8.png,a,g,t,1,0,8,6,a,1,0.5009669848,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
2,lawyer_2.png,a,g,t,3,3,27,1,g,1,0.5009677177,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
7,lawyer_7.png,g,a,t,3,0,24,5,g,1,0.5009680842,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
9,lawyer_9.png,g,a,t,2,2,18,7,g,1,0.5009684509,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
2,lawyer_2.png,a,g,t,3,3,27,1,g,1,0.5009688174,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
1,lawyer_1.png,g,a,t,0,1,1,0,a,1,0.5009691841,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
2,lawyer_2.png,a,g,t,2,5,21,1,a,1,0.5009691841,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
7,lawyer_7.png,g,a,t,0,2,2,5,a,1,0.5009695506,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
4,lawyer_4.png,a,g,t,2,2,18,3,g,1,0.5009695507,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
7,lawyer_7.png,g,a,t,4,5,37,5,a,1,0.5009706502,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
6,lawyer_6.png,a,g,t,0,1,1,4,g,1,0.5009710169,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
8,lawyer_8.png,a,g,t,2,0,16,6,g,1,0.5009717501,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
4,lawyer_4.png,a,g,t,1,4,12,3,a,1,0.5009724831,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
6,lawyer_6.png,a,g,t,2,7,23,4,g,1,0.5009728498,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
1,lawyer_1.png,g,a,t,2,1,17,0,a,1,0.5009735827,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
4,lawyer_4.png,a,g,t,3,3,27,3,g,1,0.5009735827,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
7,lawyer_7.png,g,a,t,4,5,37,5,g,1,0.5009746825,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
9,lawyer_9.png,g,a,t,1,2,10,7,g,1,0.5009768817,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
4,lawyer_4.png,a,g,t,3,2,26,3,a,1,0.5009768819,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
7,lawyer_7.png,g,a,t,2,0,16,5,g,1,0.5009790808,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
6,lawyer_6.png,a,g,t,1,1,9,4,a,1,0.5009790811,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
7,lawyer_7.png,g,a,t,0,5,5,5,g,1,0.5009790813,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
2,lawyer_2.png,a,g,t,1,3,11,1,g,1,0.5009794477,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
4,lawyer_4.png,a,g,t,3,2,26,3,a,1,0.5009798147,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
7,lawyer_7.png,g,a,t,0,2,2,5,g,1,0.5009805474,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
3,lawyer_3.png,g,a,t,1,2,10,2,g,1,0.500980914,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
7,lawyer_7.png,g,a,t,1,4,12,5,g,1,0.5009823802,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
